Iteration           Time                Value               
0	0.000000000000000	0.000000000000000
Iteration           Time                Value               
0	0.000000000000000	0.000000000000000
Iteration           Time                Value               
0	0.000000000000000	0.000000000000000
Iteration           Time                Value               
0	0.000000000000000	0.000000000000000
